episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
162,1671,215.83085249064413,40,14,20,60,0.0,3.6718816790630076,95.65273146960759,0,0.059844404548174766,0.04274600324869625,0.5727964435325298,0
163,1622,8666.555040472933,40,11,15,70,0.0,3.6918836585188943,94.43316167404078,0,0.061652281134401986,0.032639442953506924,1.7806629433524337,0
164,1183,-20374.984779061622,40,17,22,56,0.0,5.6481979558902635,92.86098516867749,0,0.08453085376162296,0.09990009990009988,1.3063859217705374,0
165,1228,-8772.559795312687,40,14,17,66,0.0,2.6058631921824107,97.09748720335038,0,0.08143322475570035,0.058166589111214514,0.1570497906002792,0
166,1442,2763.511276048991,40,14,14,72,0.0,3.665543887457896,96.1511789181692,0,0.06934812760055477,0.04953437685753912,0.06439468991480087,0
167,1794,4486.615588631781,40,14,19,62,0.0,3.1653129479216435,96.44847905717472,0,0.055741360089186155,0.043796782927217705,0.28666985188724325,0
168,1391,-11616.65860549567,40,18,21,58,0.0,5.607476635514018,93.11286843997124,0,0.07189072609633358,0.07189072609633357,1.1358734723220705,0
169,1571,5057.866726975006,40,14,15,70,0.0,5.065017732108757,93.7482949895426,0,0.06365372374283897,0.031826861871419476,1.091206692734382,0
170,1778,14100.801270523196,40,14,14,72,0.0,4.603888799614334,93.87755102040815,0,0.05624296962879643,0.03615619476136911,1.4261610155873372,0
171,1765,-398.31692632879907,40,12,21,58,0.0,2.5779036827195467,97.28399433427761,0,0.05665722379603399,0.03541076487252125,0.04603399433427762,0
172,1908,10626.502229793974,40,13,19,62,0.0,4.559748427672956,95.13976240391334,0,0.05241090146750526,0.07337526205450735,0.17470300489168414,0
173,1394,-11476.960847350749,40,17,21,58,0.0,2.4977174905438897,96.47189252641189,0,0.07173601147776183,0.07173601147776185,0.886917960088692,0
174,1491,-4408.503647898579,40,16,19,62,0.0,4.163872121618601,95.31634249944109,0,0.0670690811535882,0.06147999105745585,0.39123630672926446,0
175,1671,-1707.538006042313,40,14,21,58,0.0,7.305291955202189,91.86971018209799,0,0.059844404548174766,0.051295203898435504,0.7138582542532275,0
